gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
912166134,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176271,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea humbertii,,SPECIES,Coffea humbertii J.-F.Leroy,Coffea humbertii,J.-F.Leroy,MG,"route Tuléar-Sakaraha, vers les PK 55-65 (à l'Ouest d'Andranovory)",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-23.133333,44.1,5000.0,,,,,,1961-01-01T00:00,1.0,1.0,1961.0,2895557,2895557.0,PRESERVED_SPECIMEN,K,Herbarium,K000176271,20717,,,CC_BY_4_0,,"Capuron, R.",,,2024-09-20T14:59:21.803Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166133,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176275,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea humbertii,,SPECIES,Coffea humbertii J.-F.Leroy,Coffea humbertii,J.-F.Leroy,MG,,,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-23.733333,44.35,10000.0,,,,,,1959-11-21T00:00,21.0,11.0,1959.0,2895557,2895557.0,PRESERVED_SPECIMEN,K,Herbarium,K000176275,1429,,,CC_BY_4_0,,Peltier,,,2024-09-20T14:59:16.268Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166132,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176294,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea bissetiae,,SPECIES,Coffea bissetiae A.P.Davis & Rakotonas.,Coffea bissetiae,A.P.Davis & Rakotonas.,MG,"Ankarafantsika, Ampijoroa, J.B.A.",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-16.328889,46.805278,20.0,,236.0,,,,2002-10-20T00:00,20.0,10.0,2002.0,3848929,3848929.0,PRESERVED_SPECIMEN,K,Herbarium,K000176294,442,"Davis, A.P.",,CC_BY_4_0,,"Rakotonasolo, F.; Ralimanana, H.; Andrianaivo, L.",,,2024-09-20T14:59:21.180Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166131,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176303,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea ambongensis,,SPECIES,Coffea ambongensis J.-F.Leroy ex A.P.Davis & Rakotonas.,Coffea ambongensis,J.-F.Leroy ex A.P.Davis & Rakotonas.,MG,"Station Forestière Antsanitia, c. 20 km (GPS) north east of Mahajanga",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-15.5775,46.416667,20.0,,3.0,,,,2000-01-26T00:00,26.0,1.0,2000.0,3848962,3848962.0,PRESERVED_SPECIMEN,K,Herbarium,K000176303,2509,,,CC_BY_4_0,,"Davis, A.P.; Rakotonasolo; Wilkin",,,2024-09-20T14:59:11.518Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166130,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176292,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea bissetiae,,SPECIES,Coffea bissetiae A.P.Davis & Rakotonas.,Coffea bissetiae,A.P.Davis & Rakotonas.,MG,Station forestière.,,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-15.588889,46.432222,20.0,,19.0,,,,2002-10-23T00:00,23.0,10.0,2002.0,3848929,3848929.0,PRESERVED_SPECIMEN,K,Herbarium,K000176292,446,"Rakotonasolo, F.",,CC_BY_4_0,,"Rakotonasolo, F.; Ralimanana, H.; Andrianaivo, L.",,,2024-09-20T14:59:21.296Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166129,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176352,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,,,GENUS,Coffea L.,Coffea,L.,MG,"Réserve Naturelle Intégrale Namaroka (RN 8), c. 40 km (GPS) south of Soalala",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-16.453333,45.389722,20.0,,130.0,,,,2000-02-03T00:00,3.0,2.0,2000.0,2895315,,PRESERVED_SPECIMEN,K,Herbarium,K000176352,2528,,,CC_BY_4_0,,"Davis, A.P.",,,2024-09-20T14:59:16.268Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166128,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176302,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea humbertii,,SPECIES,Coffea humbertii J.-F.Leroy,Coffea humbertii,J.-F.Leroy,MG,"PK 60, from Toliara",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-23.186389,44.052778,200.0,,376.0,,,,1999-01-08T00:00,8.0,1.0,1999.0,2895557,2895557.0,PRESERVED_SPECIMEN,K,Herbarium,K000176302,50,"Davis, A.P.",,CC_BY_4_0,,"Rakotonasolo, F.; Block de; Randriambaovonjy",,,2024-09-20T14:58:21.539Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166127,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176356,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea boinensis,,SPECIES,Coffea boinensis A.P.Davis & Rakotonas.,Coffea boinensis,A.P.Davis & Rakotonas.,MG,"Ampijoroa, near the path from research camp to Jardin Botanique A, on path C10",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-16.3,46.816667,2000.0,,200.0,,,,2000-11-01T00:00,1.0,11.0,2000.0,3848927,3848927.0,PRESERVED_SPECIMEN,K,Herbarium,K000176356,228,,,CC_BY_4_0,,"Rakotonasolo, F.",,,2024-09-20T14:58:21.689Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166126,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176290,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea boinensis,,SPECIES,Coffea boinensis A.P.Davis & Rakotonas.,Coffea boinensis,A.P.Davis & Rakotonas.,MG,"Ankaranfantsika,  Ampijoroa, Jardin Botanique A",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-16.3,46.816667,2000.0,,170.0,,,,2000-11-11T00:00,11.0,11.0,2000.0,3848927,3848927.0,PRESERVED_SPECIMEN,K,Herbarium,K000176290,242,,,CC_BY_4_0,,"Rakotonasolo, F.",,,2024-09-20T14:58:19.276Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166124,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176304,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea ambongensis,,SPECIES,Coffea ambongensis J.-F.Leroy ex A.P.Davis & Rakotonas.,Coffea ambongensis,J.-F.Leroy ex A.P.Davis & Rakotonas.,MG,,,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-15.575278,46.418611,20.0,,30.0,,,,2000-01-07T00:00,7.0,1.0,2000.0,3848962,3848962.0,PRESERVED_SPECIMEN,K,Herbarium,K000176304,127,,,CC_BY_4_0,,Rakotonasolo,,,2024-09-20T14:58:19.199Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166123,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176029,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea mcphersonii,,SPECIES,Coffea mcphersonii A.P.Davis & Rakotonas.,Coffea mcphersonii,A.P.Davis & Rakotonas.,MG,"Toamasina. Diego Suarez region, SE of town and SE of Ambilobe, near Darana on road to Vohemar (Iharana); Dr Meyer's lemur study site.",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-14.116667,49.766667,,,200.0,,,,1989-12-20T00:00,20.0,12.0,1989.0,2895556,2895556.0,PRESERVED_SPECIMEN,K,Herbarium,K000176029,14734,,,CC_BY_4_0,,"McPherson, G.",ISOTYPE,,2024-09-20T14:58:19.198Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166121,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176291,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea grevei,mahajangensis,SUBSPECIES,Coffea grevei subsp. mahajangensis A.P.Davis & Rakotonas.,Coffea grevei subsp. mahajangensis,A.P.Davis & Rakotonas.,MG,"en route to Réserve Naturelle Intégrale Namaroka, near the village of Ankerika, c. 24 km (GPS) due south of Soalala",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-16.314444,45.415555,20.0,,50.0,,,,2000-02-06T00:00,6.0,2.0,2000.0,3848837,2895456.0,PRESERVED_SPECIMEN,K,Herbarium,K000176291,2544,,,CC_BY_4_0,,"Davis, A.P.; Rakotonasolo; Wilkin",,,2024-09-20T14:58:19.362Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166120,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176264,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea humbertii,,SPECIES,Coffea humbertii J.-F.Leroy,Coffea humbertii,J.-F.Leroy,MG,entre Anakao et Betioky,,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-23.733333,44.383333,20000.0,,,,,,1940-10-29T00:00,29.0,10.0,1940.0,2895557,2895557.0,PRESERVED_SPECIMEN,K,Herbarium,K000176264,16107,,,CC_BY_4_0,,"Decary, R.",,,2024-09-20T14:59:16.268Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166119,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176335,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea pterocarpa,,SPECIES,Coffea pterocarpa A.P.Davis & Rakotonas.,Coffea pterocarpa,A.P.Davis & Rakotonas.,MG,"Réserve Naturelle Intégrale Namaroka (RN 8), c. 38.5 km (GPS) south of Soalala",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-16.449722,45.396944,20.0,,120.0,,,,2000-02-02T00:00,2.0,2.0,2000.0,3848685,3848685.0,PRESERVED_SPECIMEN,K,Herbarium,K000176335,2519,"Davis, A.P.",,CC_BY_4_0,,"Davis, A.P.; Rakotonasolo; Wilkin",,,2024-09-20T14:58:21.540Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166118,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176268,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea humbertii,,SPECIES,Coffea humbertii J.-F.Leroy,Coffea humbertii,J.-F.Leroy,MG,"near Beza Mahafaly Reserve, near Betioky; hills of E Sakamena River, near Ambinda; rocky valley of Ambunda Stream",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-23.666667,44.633333,2000.0,,140.0,,,,1990-10-04T00:00,4.0,10.0,1990.0,2895557,2895557.0,PRESERVED_SPECIMEN,K,Herbarium,K000176268,3691,,,CC_BY_4_0,,"Phillipson, P.B.; Randriarimalala; Andrianti",,,2024-09-20T14:58:21.687Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166117,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176279,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea grevei,grevei,SUBSPECIES,Coffea grevei subsp. grevei,Coffea grevei subsp. grevei,,MG,"Betsipotika, près d'Analaivo, à l'Est de Morondava",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-20.316667,44.45,3000.0,,,,,,1962-12-03T00:00,3.0,12.0,1962.0,7221487,2895456.0,PRESERVED_SPECIMEN,K,Herbarium,K000176279,22140,"Davis, A.P.",,CC_BY_4_0,,"Capuron, R.",,,2024-09-20T14:58:21.689Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166115,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176265,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea humbertii,,SPECIES,Coffea humbertii J.-F.Leroy,Coffea humbertii,J.-F.Leroy,MG,entre Anakao et Betioky,,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-23.733333,44.383333,20000.0,,,,,,1940-10-29T00:00,29.0,10.0,1940.0,2895557,2895557.0,PRESERVED_SPECIMEN,K,Herbarium,K000176265,16107,,,CC_BY_4_0,,"Decary, R.",,,2024-09-20T14:58:19.213Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166114,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176350,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea grevei,mahajangensis,SUBSPECIES,Coffea grevei subsp. mahajangensis A.P.Davis & Rakotonas.,Coffea grevei subsp. mahajangensis,A.P.Davis & Rakotonas.,MG,"en route to Réserve Naturelle Intégrale Namaroka, near the village of Ankerika, c. 24 km (GPS) due south of Soalala",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-16.314444,45.415555,20.0,,50.0,,,,2000-02-06T00:00,6.0,2.0,2000.0,3848837,2895456.0,PRESERVED_SPECIMEN,K,Herbarium,K000176350,2542,"Davis, A.P.",,CC_BY_4_0,,"Davis, A.P.; Rakotonasolo; Wilkin",,,2024-09-20T14:59:21.352Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166113,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176274,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea humbertii,,SPECIES,Coffea humbertii J.-F.Leroy,Coffea humbertii,J.-F.Leroy,MG,"route Tuléar-Sakaraha, au PK 47 (à 2 km à l'Est d'Andranohinaly)",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-23.266667,43.983334,2000.0,,,,,,1961-12-01T00:00,1.0,12.0,1961.0,2895557,2895557.0,PRESERVED_SPECIMEN,K,Herbarium,K000176274,20750,,,CC_BY_4_0,,"Capuron, R.; Chauvet",,,2024-09-20T14:58:18.824Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166112,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176263,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea humbertii,,SPECIES,Coffea humbertii J.-F.Leroy,Coffea humbertii,J.-F.Leroy,MG,gorges du Fiherenana entre Beantsy et Anjamala,,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-23.2,43.916667,3000.0,,165.0,135.0,,,1947-01-01T00:00,1.0,1.0,1947.0,2895557,2895557.0,PRESERVED_SPECIMEN,K,Herbarium,K000176263,19929,,,CC_BY_4_0,,"Humbert, J.H.",,,2024-09-20T14:58:18.822Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166111,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176283,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea bissetiae,,SPECIES,Coffea bissetiae A.P.Davis & Rakotonas.,Coffea bissetiae,A.P.Davis & Rakotonas.,MG,"Ankarafantsika, Ampijoroa, J.B.A",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-16.319444,46.801111,20.0,,,,,,2002-10-18T00:00,18.0,10.0,2002.0,3848929,3848929.0,PRESERVED_SPECIMEN,K,Herbarium,K000176283,432,"Davis, A.P.",,CC_BY_4_0,,"Rakotonasolo, F.; Ralimanana, H.; Andrianaivo, L.",,,2024-09-20T14:59:21.179Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166108,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176262,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea ambongensis,,SPECIES,Coffea ambongensis J.-F.Leroy ex A.P.Davis & Rakotonas.,Coffea ambongensis,J.-F.Leroy ex A.P.Davis & Rakotonas.,MG,,,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-16.15,45.25,50000.0,,,,,,1841-02-14T00:00,14.0,2.0,1841.0,3848962,3848962.0,PRESERVED_SPECIMEN,K,Herbarium,K000176262,646,,,CC_BY_4_0,,Pervillé,,,2024-09-20T14:59:21.350Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166107,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000175693,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea ankaranensis,,SPECIES,Coffea ankaranensis J.-F.Leroy ex A.P.Davis & Rakotonas.,Coffea ankaranensis,J.-F.Leroy ex A.P.Davis & Rakotonas.,MG,,,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-12.45,49.266667,5000.0,,,,,,1966-11-06T00:00,6.0,11.0,1966.0,2895462,2895462.0,PRESERVED_SPECIMEN,K,Herbarium,K000175693,518,,,CC_BY_4_0,,s.coll.,,,2024-09-20T14:58:19.213Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166106,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176261,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea labatii,,SPECIES,Coffea labatii A.P.Davis & Rakotonas.,Coffea labatii,A.P.Davis & Rakotonas.,MG,"environs rivière Ambodiria, à l'E d'Ambinda (RN 9, près d'Antsalova)",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-18.633333,44.7,2000.0,,150.0,50.0,,,1992-01-01T00:00,1.0,1.0,1992.0,3848808,3848808.0,PRESERVED_SPECIMEN,K,Herbarium,K000176261,2291,,,CC_BY_4_0,,"Labat, J.-.N.; Deroin",,,2024-09-20T14:59:21.177Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166105,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176281,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea grevei,grevei,SUBSPECIES,Coffea grevei subsp. grevei,Coffea grevei subsp. grevei,,MG,,,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-18.05,44.016667,7000.0,,,,,,,,,,7221487,2895456.0,PRESERVED_SPECIMEN,K,Herbarium,K000176281,3522,,,CC_BY_4_0,,"Perrier de la Bâthie, J.M.H.A.",,,2024-09-20T14:59:21.295Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166104,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176285,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea grevei,mahajangensis,SUBSPECIES,Coffea grevei subsp. mahajangensis A.P.Davis & Rakotonas.,Coffea grevei subsp. mahajangensis,A.P.Davis & Rakotonas.,MG,c. 3.4 km Sud de Soalala,,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-16.139167,45.3375,20.0,,15.0,,,,2000-02-08T00:00,8.0,2.0,2000.0,3848837,2895456.0,PRESERVED_SPECIMEN,K,Herbarium,K000176285,2547,,,CC_BY_4_0,,"Davis, A.P.; Rakotonasolo",,,2024-09-20T14:58:18.825Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166103,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176273,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea humbertii,,SPECIES,Coffea humbertii J.-F.Leroy,Coffea humbertii,J.-F.Leroy,MG,"57 km de Tuléar, sur l'ancienne route d'Tulear, PK 888",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-23.216667,44.033333,5000.0,,,,,,1966-10-23T00:00,23.0,10.0,1966.0,2895557,2895557.0,PRESERVED_SPECIMEN,K,Herbarium,K000176273,10,"Davis, A.P.",,CC_BY_4_0,,"Leroy, J.-.F.",,,2024-09-20T14:59:21.351Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166101,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176280,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea grevei,grevei,SUBSPECIES,Coffea grevei subsp. grevei,Coffea grevei subsp. grevei,,MG,12 km N of Manja,,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-21.416667,44.333333,,,250.0,,,,1963-11-28T00:00,28.0,11.0,1963.0,7221487,2895456.0,PRESERVED_SPECIMEN,K,Herbarium,K000176280,133,,,CC_BY_4_0,,"Appert, R.P.",,,2024-09-20T14:58:19.361Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
912166100,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000176272,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea humbertii,,SPECIES,Coffea humbertii J.-F.Leroy,Coffea humbertii,J.-F.Leroy,MG,"route de Tanananarive, PK 47",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-23.266667,43.983334,2000.0,,,,,,1962-11-18T00:00,18.0,11.0,1962.0,2895557,2895557.0,PRESERVED_SPECIMEN,K,Herbarium,K000176272,373,,,CC_BY_4_0,,"Chauvet, F.",,,2024-09-20T14:59:21.178Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
